classs index l2 l1 IS Specificity wd wds 
8 50 0.7319250547113999 0.7142857142857143 0.6959706959706959 0.6919642857142857 0.7142857142857143 0.6959706959706959 
8 51 0.7319250547113999 0.7142857142857143 0.6959706959706959 0.6919642857142857 0.7142857142857143 0.6959706959706959 
8 52 0.7260853944268539 0.7085714285714285 0.6901098901098901 0.6860714285714286 0.7085714285714285 0.6901098901098901 
8 53 0.7202777242147642 0.7028571428571428 0.6842490842490841 0.6801785714285714 0.7028571428571428 0.6842490842490841 
8 54 0.7145028241471728 0.6971428571428572 0.6783882783882783 0.6742857142857143 0.6971428571428573 0.6783882783882783 
8 55 0.7087614952456555 0.6914285714285714 0.6725274725274725 0.6683928571428571 0.6914285714285714 0.6725274725274725 
8 56 0.7030545599636733 0.6857142857142857 0.6666666666666666 0.6625 0.6857142857142857 0.6666666666666666 
8 57 0.6973828626678872 0.6799999999999999 0.6608058608058608 0.6566071428571428 0.6799999999999999 0.6608058608058608 
8 58 0.6917472701169739 0.6742857142857143 0.654945054945055 0.6507142857142857 0.6742857142857143 0.654945054945055 
8 59 0.6861486719363377 0.6685714285714285 0.6490842490842491 0.6448214285714285 0.6685714285714285 0.6490842490842491 
8 60 0.6805879810869422 0.6628571428571428 0.6432234432234433 0.6389285714285714 0.6628571428571429 0.6432234432234433 
8 61 0.6750661343263233 0.6571428571428571 0.6373626373626373 0.6330357142857143 0.6571428571428571 0.6373626373626373 
8 62 0.6695840926596578 0.6514285714285714 0.6315018315018315 0.6271428571428571 0.6514285714285715 0.6315018315018315 
8 63 0.6641428417785696 0.6457142857142857 0.6256410256410256 0.62125 0.6457142857142857 0.6256410256410256 
8 64 0.6587433924851598 0.64 0.6197802197802199 0.6153571428571429 0.64 0.6197802197802199 
8 65 0.6533867810985203 0.6342857142857143 0.6139194139194141 0.6094642857142858 0.6342857142857142 0.613919413919414 
8 66 0.6480740698407861 0.6285714285714287 0.6080586080586081 0.6035714285714286 0.6285714285714287 0.6080586080586081 
8 67 0.642806347199528 0.6228571428571429 0.6021978021978023 0.5976785714285715 0.6228571428571428 0.6021978021978023 
8 68 0.6375847282630644 0.6171428571428572 0.5963369963369964 0.5917857142857144 0.6171428571428572 0.5963369963369964 
8 69 0.6324103550250084 0.6114285714285714 0.5904761904761906 0.5858928571428572 0.6114285714285714 0.5904761904761906 
8 70 0.6272843966541128 0.6057142857142858 0.5846153846153848 0.5800000000000001 0.6057142857142858 0.5846153846153848 
8 71 0.6222080497252163 0.6 0.5787545787545788 0.5741071428571429 0.6 0.5787545787545788 
8 72 0.6171825384068199 0.5942857142857143 0.572893772893773 0.5682142857142858 0.5942857142857143 0.572893772893773 
8 73 0.6122091146005586 0.5885714285714286 0.5670329670329671 0.5623214285714286 0.5885714285714286 0.5670329670329671 
8 74 0.6072890580275591 0.5828571428571429 0.5611721611721612 0.5564285714285715 0.5828571428571429 0.5611721611721612 
8 75 0.6024236762564082 0.5771428571428572 0.5553113553113553 0.5505357142857144 0.5771428571428572 0.5553113553113553 
8 76 0.5976143046671969 0.5714285714285714 0.5494505494505494 0.5446428571428571 0.5714285714285714 0.5494505494505494 
8 77 0.5976143046671969 0.5714285714285714 0.5494505494505494 0.5446428571428571 0.5714285714285714 0.5494505494505494 
8 78 0.5916562708677588 0.5657142857142857 0.5437362637362637 0.5389285714285714 0.5657142857142857 0.5437362637362637 
8 79 0.585735191264546 0.5599999999999999 0.538021978021978 0.5332142857142856 0.5599999999999999 0.538021978021978 
8 80 0.5798521979164789 0.5542857142857143 0.5323076923076923 0.5275 0.5542857142857143 0.5323076923076923 
8 81 0.5740084618589819 0.5485714285714286 0.5265934065934066 0.5217857142857143 0.5485714285714286 0.5265934065934066 
8 82 0.568205194324324 0.5428571428571428 0.5208791208791208 0.5160714285714285 0.5428571428571428 0.5208791208791208 
8 83 0.5624436479709386 0.5371428571428571 0.5151648351648352 0.5103571428571428 0.5371428571428571 0.5151648351648352 
8 84 0.5567251181174216 0.5314285714285714 0.5094505494505494 0.5046428571428571 0.5314285714285714 0.5094505494505494 
8 85 0.5510509439762741 0.5257142857142857 0.5037362637362637 0.4989285714285714 0.5257142857142857 0.5037362637362637 
8 86 0.545422509881756 0.5199999999999999 0.49802197802197795 0.49321428571428566 0.5199999999999999 0.49802197802197795 
8 87 0.5398412465054623 0.5142857142857142 0.4923076923076922 0.48749999999999993 0.5142857142857142 0.4923076923076922 
8 88 0.5343086320524069 0.5085714285714286 0.48659340659340655 0.48178571428571426 0.5085714285714286 0.48659340659340655 
8 89 0.5288261934295074 0.5028571428571428 0.48087912087912077 0.4760714285714285 0.5028571428571428 0.48087912087912077 
8 90 0.5233955073774107 0.4971428571428572 0.4751648351648352 0.4703571428571429 0.4971428571428572 0.4751648351648352 
8 91 0.5180182015555604 0.4914285714285715 0.4694505494505495 0.4646428571428572 0.4914285714285715 0.4694505494505495 
8 92 0.5126959555693246 0.48571428571428577 0.4637362637362638 0.45892857142857146 0.48571428571428577 0.4637362637362638 
8 93 0.5074305019268297 0.48000000000000004 0.4580219780219781 0.45321428571428574 0.48000000000000004 0.4580219780219781 
8 94 0.502223626911928 0.4742857142857143 0.4523076923076923 0.4475 0.4742857142857143 0.4523076923076923 
8 95 0.4970771713584465 0.4685714285714286 0.4465934065934067 0.44178571428571434 0.4685714285714286 0.4465934065934067 
8 96 0.49199303130953276 0.4628571428571429 0.4408791208791209 0.4360714285714286 0.4628571428571429 0.4408791208791209 
8 97 0.48697315854455175 0.4571428571428572 0.4351648351648352 0.4303571428571429 0.4571428571428572 0.4351648351648352 
8 98 0.4820195609545916 0.45142857142857146 0.4294505494505495 0.42464285714285716 0.45142857142857146 0.4294505494505495 
8 99 0.47713430274624236 0.44571428571428573 0.4237362637362638 0.41892857142857143 0.44571428571428573 0.4237362637362638 
8 100 0.47231950445192744 0.44 0.418021978021978 0.4132142857142857 0.44 0.418021978021978 
8 101 0.46757734272371604 0.4342857142857143 0.41230769230769226 0.4075 0.4342857142857143 0.41230769230769226 
8 102 0.4629100498862757 0.42857142857142855 0.4065934065934066 0.4017857142857143 0.42857142857142855 0.4065934065934066 
8 103 0.4629100498862757 0.42857142857142855 0.4065934065934066 0.4017857142857143 0.42857142857142855 0.4065934065934066 
8 104 0.45675876721588105 0.4228571428571429 0.40102564102564103 0.39625 0.4228571428571429 0.40102564102564103 
8 105 0.45065032373861025 0.41714285714285715 0.3954578754578754 0.3907142857142857 0.41714285714285715 0.3954578754578754 
8 106 0.4445864852389722 0.4114285714285714 0.3898901098901098 0.38517857142857137 0.4114285714285714 0.3898901098901098 
8 107 0.4385691019016925 0.4057142857142857 0.3843223443223443 0.3796428571428571 0.4057142857142857 0.3843223443223443 
8 108 0.4326001122779063 0.39999999999999997 0.3787545787545787 0.3741071428571428 0.39999999999999997 0.3787545787545787 
8 109 0.42668154735955344 0.39428571428571424 0.3731868131868132 0.36857142857142855 0.39428571428571424 0.3731868131868132 
8 110 0.4208155347485574 0.3885714285714285 0.3676190476190476 0.3630357142857143 0.3885714285714286 0.3676190476190476 
8 111 0.41500430290368245 0.38285714285714284 0.36205128205128206 0.35750000000000004 0.3828571428571429 0.36205128205128206 
8 112 0.40925018544371405 0.37714285714285717 0.3564835164835165 0.35196428571428573 0.3771428571428571 0.3564835164835165 
8 113 0.4035556254807296 0.37142857142857144 0.3509157509157509 0.3464285714285714 0.3714285714285714 0.3509157509157509 
8 114 0.39792317995168003 0.3657142857142857 0.34534798534798533 0.3408928571428571 0.3657142857142857 0.34534798534798533 
8 115 0.3923555239102123 0.36 0.33978021978021977 0.33535714285714285 0.36 0.33978021978021977 
8 116 0.38685545473360317 0.35428571428571426 0.3342124542124542 0.32982142857142854 0.35428571428571426 0.3342124542124542 
8 117 0.3814258961917954 0.3485714285714286 0.32864468864468865 0.3242857142857143 0.3485714285714286 0.32864468864468865 
8 118 0.37606990231680526 0.34285714285714286 0.3230769230769231 0.31875 0.3428571428571429 0.3230769230769231 
8 119 0.37079066100121005 0.33714285714285713 0.3175091575091575 0.31321428571428567 0.3371428571428572 0.3175091575091575 
8 120 0.36559149724404544 0.3314285714285714 0.3119413919413919 0.3076785714285714 0.3314285714285714 0.3119413919413919 
8 121 0.3604758759513002 0.32571428571428573 0.3063736263736263 0.3021428571428571 0.32571428571428573 0.3063736263736263 
8 122 0.3554474041864101 0.32 0.3008058608058608 0.29660714285714285 0.32 0.3008058608058608 
8 123 0.35050983275386566 0.31428571428571433 0.2952380952380953 0.2910714285714286 0.31428571428571433 0.2952380952380953 
8 124 0.3456670569865088 0.3085714285714286 0.2896703296703297 0.2855357142857143 0.3085714285714286 0.2896703296703297 
8 125 0.34092311659459446 0.3028571428571429 0.2841025641025641 0.28 0.3028571428571429 0.2841025641025641 
8 126 0.336282194422652 0.29714285714285715 0.2785347985347985 0.2744642857142857 0.29714285714285715 0.2785347985347985 
8 127 0.3317486139490908 0.2914285714285714 0.27296703296703295 0.2689285714285714 0.2914285714285714 0.27296703296703295 
8 128 0.32732683535398854 0.2857142857142857 0.2673992673992674 0.26339285714285715 0.2857142857142857 0.2673992673992674 
8 129 0.32732683535398854 0.2857142857142857 0.2673992673992674 0.26339285714285715 0.2857142857142857 0.2673992673992674 
8 130 0.3208025650057769 0.27999999999999997 0.261978021978022 0.25803571428571426 0.27999999999999997 0.261978021978022 
8 131 0.3143246729100342 0.2742857142857143 0.25655677655677656 0.2526785714285714 0.2742857142857143 0.25655677655677656 
8 132 0.30789608636681304 0.26857142857142857 0.2511355311355311 0.24732142857142855 0.26857142857142857 0.2511355311355311 
8 133 0.3015199590645463 0.26285714285714284 0.2457142857142857 0.2419642857142857 0.26285714285714284 0.2457142857142857 
8 134 0.29519969028245463 0.2571428571428571 0.24029304029304027 0.23660714285714285 0.2571428571428571 0.24029304029304027 
8 135 0.2889389456022055 0.2514285714285714 0.23487179487179483 0.23124999999999996 0.2514285714285714 0.23487179487179483 
8 136 0.28274167917528037 0.24571428571428575 0.2294505494505495 0.22589285714285717 0.24571428571428575 0.2294505494505495 
8 137 0.27661215756775 0.24000000000000002 0.22402930402930402 0.22053571428571428 0.24000000000000002 0.22402930402930402 
8 138 0.27055498516937365 0.2342857142857143 0.21860805860805863 0.21517857142857144 0.2342857142857143 0.21860805860805863 
8 139 0.2645751311064591 0.2285714285714286 0.2131868131868132 0.20982142857142858 0.2285714285714286 0.2131868131868132 
8 140 0.2586779575346259 0.22285714285714286 0.2077655677655678 0.2044642857142857 0.22285714285714286 0.2077655677655678 
8 141 0.25286924910486275 0.21714285714285714 0.20234432234432234 0.19910714285714287 0.21714285714285714 0.20234432234432234 
8 142 0.2471552432899498 0.21142857142857144 0.19692307692307692 0.19374999999999998 0.21142857142857144 0.19692307692307692 
8 143 0.24154266112398684 0.2057142857142857 0.19150183150183148 0.18839285714285714 0.2057142857142857 0.19150183150183148 
8 144 0.23603873774083295 0.19999999999999998 0.18608058608058606 0.18303571428571427 0.19999999999999998 0.18608058608058606 
8 145 0.23065125189341593 0.19428571428571426 0.18065934065934064 0.1776785714285714 0.19428571428571426 0.18065934065934064 
8 146 0.22538855339169286 0.18857142857142856 0.1752380952380952 0.17232142857142854 0.18857142857142856 0.1752380952380952 
8 147 0.22025958711094892 0.18285714285714283 0.16981684981684977 0.16696428571428568 0.18285714285714283 0.16981684981684977 
8 148 0.2152739118956525 0.17714285714285719 0.16439560439560444 0.1616071428571429 0.17714285714285719 0.16439560439560444 
8 149 0.21044171232366052 0.17142857142857146 0.158974358974359 0.15625 0.17142857142857146 0.158974358974359 
8 150 0.2057738009146382 0.16571428571428573 0.15355311355311357 0.15089285714285716 0.16571428571428573 0.15355311355311357 
8 151 0.20128160798812625 0.16 0.14813186813186816 0.1455357142857143 0.16 0.14813186813186816 
8 152 0.19697715603592209 0.1542857142857143 0.1427106227106227 0.14017857142857143 0.1542857142857143 0.1427106227106227 
8 153 0.1928730152198591 0.14857142857142858 0.1372893772893773 0.13482142857142856 0.14857142857142858 0.1372893772893773 
8 154 0.18898223650461363 0.14285714285714285 0.13186813186813184 0.1294642857142857 0.14285714285714285 0.13186813186813184 
8 155 0.18898223650461363 0.14285714285714285 0.13186813186813184 0.1294642857142857 0.14285714285714285 0.13186813186813184 
8 156 0.18142294704442907 0.13714285714285715 0.1265934065934066 0.12428571428571428 0.13714285714285715 0.1265934065934066 
8 157 0.17386365758424455 0.13142857142857142 0.12131868131868132 0.11910714285714284 0.13142857142857142 0.12131868131868132 
8 158 0.16630436812406 0.1257142857142857 0.11604395604395602 0.1139285714285714 0.1257142857142857 0.11604395604395602 
8 159 0.15874507866387544 0.12000000000000001 0.11076923076923077 0.10875000000000001 0.12000000000000001 0.11076923076923077 
8 160 0.1511857892036909 0.1142857142857143 0.10549450549450551 0.10357142857142858 0.1142857142857143 0.10549450549450551 
8 161 0.14362649974350633 0.10857142857142857 0.10021978021978022 0.09839285714285714 0.10857142857142857 0.10021978021978022 
8 162 0.1360672102833218 0.10285714285714286 0.09494505494505494 0.09321428571428571 0.10285714285714286 0.09494505494505494 
8 163 0.12850792082313725 0.09714285714285713 0.08967032967032965 0.08803571428571427 0.09714285714285713 0.08967032967032965 
8 164 0.12094863136295271 0.09142857142857141 0.08439560439560438 0.08285714285714284 0.09142857142857141 0.08439560439560438 
8 165 0.11338934190276818 0.08571428571428573 0.07912087912087913 0.07767857142857144 0.08571428571428573 0.07912087912087913 
8 166 0.10583005244258363 0.08 0.07384615384615385 0.07250000000000001 0.08 0.07384615384615385 
8 167 0.09827076298239909 0.07428571428571429 0.06857142857142857 0.06732142857142857 0.07428571428571429 0.06857142857142857 
8 168 0.09071147352221454 0.06857142857142857 0.0632967032967033 0.06214285714285714 0.06857142857142857 0.0632967032967033 
8 169 0.08315218406202998 0.06285714285714285 0.05802197802197801 0.0569642857142857 0.06285714285714285 0.05802197802197801 
8 170 0.07559289460184544 0.05714285714285714 0.05274725274725273 0.05178571428571427 0.05714285714285714 0.05274725274725273 
8 171 0.06803360514166092 0.051428571428571435 0.047472527472527476 0.04660714285714286 0.051428571428571435 0.047472527472527476 
8 172 0.060474315681476355 0.045714285714285714 0.04219780219780221 0.04142857142857144 0.045714285714285714 0.04219780219780221 
8 173 0.052915026221291815 0.04 0.036923076923076927 0.036250000000000004 0.04 0.036923076923076927 
8 174 0.04535573676110727 0.03428571428571429 0.03164835164835165 0.03107142857142857 0.03428571428571429 0.03164835164835165 
8 175 0.037796447300922714 0.028571428571428564 0.026373626373626367 0.025892857142857134 0.028571428571428564 0.026373626373626367 
8 176 0.03023715784073817 0.022857142857142854 0.021098901098901085 0.0207142857142857 0.022857142857142854 0.021098901098901085 
8 177 0.022677868380553648 0.01714285714285715 0.01582417582417583 0.015535714285714292 0.01714285714285715 0.01582417582417583 
8 178 0.015118578920369094 0.01142857142857143 0.01054945054945056 0.01035714285714287 0.01142857142857143 0.01054945054945056 
8 179 0.007559289460184551 0.0057142857142857195 0.005274725274725281 0.005178571428571435 0.0057142857142857195 0.005274725274725281 
8 180 0.0 0.0 0.0 0.0 0.0 0.0 
